Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow
FATE,-173387000.0,-212151000.0,-281721000.0,-160928000.0,-38764000.0,-69570000.0,120793000.0
FBIO,-46526000.0,-64703000.0,-86575000.0,-60637000.0,-18177000.0,-21872000.0,25938000.0
FBIZ,16978000.0,35755000.0,40858000.0,37027000.0,18777000.0,5103000.0,-3831000.0
FBK,63621000.0,190285000.0,124555000.0,120224000.0,126664000.0,-65730000.0,-4331000.0
FBMS,52505000.0,64167000.0,62919000.0,75457000.0,11662000.0,-1248000.0,12538000.0
FBNC,81477000.0,95644000.0,146936000.0,104131000.0,14167000.0,51292000.0,-42805000.0
FBP,102273000.0,281025000.0,305072000.0,302864000.0,178752000.0,24047000.0,-2208000.0
FC,-9435000.0,13623000.0,18430000.0,17781000.0,23058000.0,4807000.0,-649000.0
FCAP,10131000.0,11424000.0,11902000.0,12790000.0,1293000.0,478000.0,888000.0
FCBC,35926000.0,51168000.0,46662000.0,48020000.0,15242000.0,-4506000.0,1358000.0
FCCO,10099000.0,15465000.0,14613000.0,11843000.0,5366000.0,-852000.0,-2770000.0
FCEL,-89107000.0,-101055000.0,-142722000.0,-107568000.0,-11948000.0,-41667000.0,35154000.0
FCF,73447000.0,138257000.0,128181000.0,157063000.0,64810000.0,-10076000.0,28882000.0
FCFS,106579000.0,124909000.0,253495000.0,219301000.0,18330000.0,128586000.0,-34194000.0
FCN,210682000.0,234966000.0,235514000.0,274892000.0,24284000.0,548000.0,39378000.0
FCNCA,492000000.0,547000000.0,1098000000.0,11466000000.0,55000000.0,551000000.0,10368000000.0
FCPT,77332000.0,85581000.0,97772000.0,95340000.0,8249000.0,12191000.0,-2432000.0
FCX,599000000.0,4306000000.0,3468000000.0,1848000000.0,3707000000.0,-838000000.0,-1620000000.0
FDBC,13035000.0,24008000.0,30021000.0,18210000.0,10973000.0,6013000.0,-11811000.0
FDP,49200000.0,80000000.0,98600000.0,-11400000.0,30800000.0,18600000.0,-110000000.0
FDS,372938000.0,399590000.0,396917000.0,468173000.0,26652000.0,-2673000.0,71256000.0
FDX,1286000000.0,5231000000.0,3826000000.0,3972000000.0,3945000000.0,-1405000000.0,146000000.0
FE,1079000000.0,1283000000.0,406000000.0,1102000000.0,204000000.0,-877000000.0,696000000.0
FEIM,,680000.0,-8663000.0,-5501000.0,,-9343000.0,3162000.0
FELE,100460000.0,153860000.0,187332000.0,193272000.0,53400000.0,33472000.0,5940000.0
FET,-96889000.0,-82651000.0,3712000.0,-18876000.0,14238000.0,86363000.0,-22588000.0
FF,46564000.0,26255000.0,15211000.0,37382000.0,-20309000.0,-11044000.0,22171000.0
FFBC,155810000.0,205160000.0,217612000.0,255863000.0,49350000.0,12452000.0,38251000.0
FFIC,34674000.0,81793000.0,76945000.0,28664000.0,47119000.0,-4848000.0,-48281000.0
FFIN,202034000.0,227562000.0,234475000.0,198977000.0,25528000.0,6913000.0,-35498000.0
FFIV,307441000.0,331241000.0,322160000.0,394948000.0,23800000.0,-9081000.0,72788000.0
FFNW,8556000.0,12249000.0,13240000.0,6305000.0,3693000.0,991000.0,-6935000.0
FFWM,84369000.0,109511000.0,110512000.0,-199064000.0,25142000.0,1001000.0,-309576000.0
FGBI,20318000.0,27297000.0,28884000.0,9219000.0,6979000.0,1587000.0,-19665000.0
FGEN,-189291000.0,-290023000.0,-293654000.0,-284232000.0,-100732000.0,-3631000.0,9422000.0
FHB,185754000.0,265735000.0,265685000.0,234983000.0,79981000.0,-50000.0,-30702000.0
FHN,845000000.0,999000000.0,900000000.0,897000000.0,154000000.0,-99000000.0,-3000000.0
FI,958000000.0,1334000000.0,2530000000.0,3068000000.0,376000000.0,1196000000.0,538000000.0
FIBK,161200000.0,192100000.0,202200000.0,257500000.0,30900000.0,10100000.0,55300000.0
FICO,236411000.0,392084000.0,373541000.0,429375000.0,155673000.0,-18543000.0,55834000.0
FIS,158000000.0,417000000.0,-16720000000.0,-6654000000.0,259000000.0,-17137000000.0,10066000000.0
FISI,38332000.0,77697000.0,56573000.0,50264000.0,39365000.0,-21124000.0,-6309000.0
FITB,1427000000.0,2770000000.0,2446000000.0,2349000000.0,1343000000.0,-324000000.0,-97000000.0
FIVE,,123361000.0,278810000.0,261528000.0,,155449000.0,-17282000.0
FIVN,-42130000.0,-53000000.0,-94650000.0,-81764000.0,-10870000.0,-41650000.0,12886000.0
FIX,150139000.0,143348000.0,245947000.0,323398000.0,-6791000.0,102599000.0,77451000.0
FIXX,-128694000.0,-95764000.0,-5005000.0,-112961000.0,32930000.0,90759000.0,-107956000.0
FIZZ,,174146000.0,158512000.0,142164000.0,,-15634000.0,-16348000.0
FL,,323000000.0,893000000.0,342000000.0,,570000000.0,-551000000.0
FLIC,41203000.0,43089000.0,46932000.0,26239000.0,1886000.0,3843000.0,-20693000.0
FLL,147000.0,11706000.0,-14804000.0,-24904000.0,11559000.0,-26510000.0,-10100000.0
FLNT,2207000.0,-10059000.0,-123332000.0,-63218000.0,-12266000.0,-113273000.0,60114000.0
FLO,152318000.0,206187000.0,228394000.0,123416000.0,53869000.0,22207000.0,-104978000.0
FLR,-435046000.0,-440000000.0,145000000.0,139000000.0,-4954000.0,585000000.0,-6000000.0
FLS,130420000.0,125949000.0,188689000.0,186743000.0,-4471000.0,62740000.0,-1946000.0
FLT,704216000.0,839497000.0,954327000.0,981890000.0,135281000.0,114830000.0,27563000.0
FLWS,58998000.0,118652000.0,29610000.0,-44702000.0,59654000.0,-89042000.0,-74312000.0
FLXS,-26844000.0,23048000.0,1853000.0,14778000.0,49892000.0,-21195000.0,12925000.0
FMAO,20095000.0,23495000.0,32515000.0,22787000.0,3400000.0,9020000.0,-9728000.0
FMBH,45270000.0,51490000.0,72952000.0,68935000.0,6220000.0,21462000.0,-4017000.0
FMC,552400000.0,739600000.0,736500000.0,1321500000.0,187200000.0,-3100000.0,585000000.0
FMNB,41876000.0,51844000.0,60597000.0,49932000.0,9968000.0,8753000.0,-10665000.0
FN,113479000.0,148341000.0,200380000.0,247913000.0,34862000.0,52039000.0,47533000.0
FNB,286000000.0,405000000.0,439000000.0,485000000.0,119000000.0,34000000.0,46000000.0
FNCB,15347000.0,21371000.0,20445000.0,12983000.0,6024000.0,-926000.0,-7462000.0
FND,194981000.0,283230000.0,298195000.0,245980000.0,88249000.0,14965000.0,-52215000.0
FNF,1427000000.0,2797000000.0,1294000000.0,517000000.0,1370000000.0,-1503000000.0,-777000000.0
FNKO,3961000.0,43900000.0,-8035000.0,-154079000.0,39939000.0,-51935000.0,-146044000.0
FNLC,27129000.0,36269000.0,38990000.0,29518000.0,9140000.0,2721000.0,-9472000.0
FNWB,10340000.0,15418000.0,15645000.0,2286000.0,5078000.0,227000.0,-13359000.0
FOLD,-276852000.0,-250460000.0,-236568000.0,-151584000.0,26392000.0,13892000.0,84984000.0
FONR,8240205.0,10207588.0,12440906.0,9375776.0,1967383.0,2233318.0,-3065130.0
FOR,60800000.0,110200000.0,178800000.0,166900000.0,49400000.0,68600000.0,-11900000.0
FORD,-1775281.0,523805.0,-1378251.0,-3736657.0,2299086.0,-1902056.0,-2358406.0
FORM,78523000.0,83924000.0,50738000.0,82387000.0,5401000.0,-33186000.0,31649000.0
FORR,9990000.0,24844000.0,21806000.0,3050000.0,14854000.0,-3038000.0,-18756000.0
FOSL,-96095000.0,25434000.0,-44157000.0,-157088000.0,121529000.0,-69591000.0,-112931000.0
FOX,999000000.0,2150000000.0,1205000000.0,1239000000.0,1151000000.0,-945000000.0,34000000.0
FOXA,999000000.0,2150000000.0,1205000000.0,1239000000.0,1151000000.0,-945000000.0,34000000.0
FOXF,90674000.0,163818000.0,205278000.0,120846000.0,73144000.0,41460000.0,-84432000.0
FPI,7119000.0,9991000.0,11674000.0,30913000.0,2872000.0,1683000.0,19239000.0
FR,195989000.0,270997000.0,359134000.0,274816000.0,75008000.0,88137000.0,-84318000.0
FRBA,19448000.0,35429000.0,36287000.0,20897000.0,15981000.0,858000.0,-15390000.0
FRBK,5054000.0,25176000.0,,,20122000.0,,
FRD,,11424475.0,14066000.0,21344000.0,,2641525.0,7278000.0
FRME,148600000.0,205531000.0,222089000.0,223786000.0,56931000.0,16558000.0,1697000.0
FRPH,12715000.0,28215000.0,4565000.0,5302000.0,15500000.0,-23650000.0,737000.0
FRPT,-3188000.0,-29699000.0,-59494000.0,-33614000.0,-26511000.0,-29795000.0,25880000.0
FRT,131706000.0,261498000.0,385491000.0,236985000.0,129792000.0,123993000.0,-148506000.0
FSBW,39264000.0,37412000.0,29649000.0,36053000.0,-1852000.0,-7763000.0,6404000.0
FSFG,33354000.0,29567000.0,15386000.0,8172000.0,-3787000.0,-14181000.0,-7214000.0
FSLR,398355000.0,468693000.0,-44166000.0,830777000.0,70338000.0,-512859000.0,874943000.0
FSLY,-95932000.0,-222697000.0,-190774000.0,-133088000.0,-126765000.0,31923000.0,57686000.0
FSP,32615000.0,92717000.0,1094000.0,-48110000.0,60102000.0,-91623000.0,-49204000.0
FSS,96200000.0,100600000.0,120400000.0,157400000.0,4400000.0,19800000.0,37000000.0
FSTR,7582000.0,3626000.0,-45564000.0,1464000.0,-3956000.0,-49190000.0,47028000.0
FTDR,112000000.0,128000000.0,71000000.0,171000000.0,16000000.0,-57000000.0,100000000.0
FTEK,-4278000.0,54000.0,-1442000.0,-1538000.0,4332000.0,-1496000.0,-96000.0
FTI,-3287600000.0,13300000.0,-107200000.0,56200000.0,3300900000.0,-120500000.0,163400000.0
FTK,-136450000.0,-30526000.0,-42305000.0,24713000.0,105924000.0,-11779000.0,67018000.0
FTNT,488500000.0,606800000.0,857300000.0,1147800000.0,118300000.0,250500000.0,290500000.0
FTV,1613300000.0,608400000.0,755200000.0,865800000.0,-1004900000.0,146800000.0,110600000.0
FUL,123719000.0,161393000.0,180313000.0,144906000.0,37674000.0,18920000.0,-35407000.0
FULT,178040000.0,275497000.0,286981000.0,284280000.0,97457000.0,11484000.0,-2701000.0
FUNC,13841000.0,19770000.0,25048000.0,15060000.0,5929000.0,5278000.0,-9988000.0
FUSB,2707000.0,4451000.0,6864000.0,8485000.0,1744000.0,2413000.0,1621000.0
FWONA,-596000000.0,-190000000.0,558000000.0,185000000.0,406000000.0,748000000.0,-373000000.0
FWONK,-596000000.0,-190000000.0,558000000.0,185000000.0,406000000.0,748000000.0,-373000000.0
FWRD,23733000.0,105859000.0,193191000.0,167351000.0,82126000.0,87332000.0,-25840000.0
G,308276000.0,369448000.0,353404000.0,631255000.0,61172000.0,-16044000.0,277851000.0
GABC,62210000.0,84137000.0,81825000.0,85888000.0,21927000.0,-2312000.0,4063000.0
GAIA,519000.0,3731000.0,-3891000.0,-5802000.0,3212000.0,-7622000.0,-1911000.0
GALT,-23465000.0,-30527000.0,-38776000.0,-41066000.0,-7062000.0,-8249000.0,-2290000.0
GATX,151300000.0,143100000.0,155900000.0,259200000.0,-8200000.0,12800000.0,103300000.0
GBCI,266400000.0,284757000.0,303202000.0,222927000.0,18357000.0,18445000.0,-80275000.0
GBLI,-21006000.0,29354000.0,-850000.0,25429000.0,50360000.0,-30204000.0,26279000.0
GBX,49000000.0,32400000.0,46900000.0,62500000.0,-16600000.0,14500000.0,15600000.0
GCBC,18727000.0,23942000.0,27986000.0,30785000.0,5215000.0,4044000.0,2799000.0
GCI,-670479000.0,-134962000.0,-78002000.0,-27791000.0,535517000.0,56960000.0,50211000.0
GCO,,-56429000.0,114850000.0,71915000.0,,171279000.0,-42935000.0
GD,3167000000.0,3257000000.0,3390000000.0,3315000000.0,90000000.0,133000000.0,-75000000.0
GDDY,-495100000.0,242300000.0,352200000.0,1374800000.0,737400000.0,109900000.0,1022600000.0
GDEN,-136611000.0,161776000.0,82346000.0,255756000.0,298387000.0,-79430000.0,173410000.0
GDOT,23131000.0,47480000.0,64212000.0,6722000.0,24349000.0,16732000.0,-57490000.0
GE,5704000000.0,-6337000000.0,339000000.0,9481000000.0,-12041000000.0,6676000000.0,9142000000.0
GEF,108800000.0,390700000.0,376700000.0,359200000.0,281900000.0,-14000000.0,-17500000.0
GEN,,554000000.0,836000000.0,1349000000.0,,282000000.0,513000000.0
GENC,5531000.0,5805000.0,-372000.0,14666000.0,274000.0,-6177000.0,15038000.0
GEO,113032000.0,77418000.0,171813000.0,107325000.0,-35614000.0,94395000.0,-64488000.0
GEOS,-19242000.0,-14056000.0,-22856000.0,12206000.0,5186000.0,-8800000.0,35062000.0
GERN,-75617000.0,-116112000.0,-141901000.0,-184127000.0,-40495000.0,-25789000.0,-42226000.0
GES,,-81229000.0,171363000.0,149610000.0,,252592000.0,-21753000.0
GEVO,-40186000.0,-59203000.0,-98007000.0,-66215000.0,-19017000.0,-38804000.0,31792000.0
GFF,53429000.0,79211000.0,-191558000.0,77617000.0,25782000.0,-270769000.0,269175000.0
GGG,330456000.0,439866000.0,460645000.0,506511000.0,109410000.0,20779000.0,45866000.0
GH,-253783000.0,-405670000.0,-654588000.0,-479449000.0,-151887000.0,-248918000.0,175139000.0
GHC,300365000.0,352075000.0,67079000.0,205288000.0,51710000.0,-284996000.0,138209000.0
GHM,,2374000.0,-8773000.0,367000.0,,-11147000.0,9140000.0
GIFI,-27426000.0,-22168000.0,-3352000.0,-24402000.0,5258000.0,18816000.0,-21050000.0
GIII,,23545000.0,200593000.0,-133061000.0,,177048000.0,-333654000.0
GILD,123000000.0,6225000000.0,4592000000.0,5665000000.0,6102000000.0,-1633000000.0,1073000000.0
GIS,2181200000.0,2339800000.0,2707300000.0,2593900000.0,158600000.0,367500000.0,-113400000.0
GKOS,-120348000.0,-49593000.0,-99195000.0,-134661000.0,70755000.0,-49602000.0,-35466000.0
GLBZ,1668000.0,2516000.0,1745000.0,1429000.0,848000.0,-771000.0,-316000.0
GLDD,66103000.0,49432000.0,-34055000.0,13906000.0,-16671000.0,-83487000.0,47961000.0
GLPI,505711000.0,534047000.0,684653000.0,734283000.0,28336000.0,150606000.0,49630000.0
GLRE,3866000.0,17578000.0,25342000.0,86830000.0,13712000.0,7764000.0,61488000.0
GLT,21298000.0,6937000.0,-194208000.0,-79053000.0,-14361000.0,-201145000.0,115155000.0
GLW,512000000.0,1906000000.0,1316000000.0,581000000.0,1394000000.0,-590000000.0,-735000000.0
GLYC,-51026903.0,-63427437.0,-46688802.0,-36899420.0,-12400534.0,16738635.0,9789382.0
GM,6427000000.0,10019000000.0,9934000000.0,10127000000.0,3592000000.0,-85000000.0,193000000.0
GME,,-215300000.0,-381300000.0,-313100000.0,,-166000000.0,68200000.0
GMED,102285000.0,149191000.0,190169000.0,122873000.0,46906000.0,40978000.0,-67296000.0
GMRE,-1925000.0,17622000.0,19142000.0,20612000.0,19547000.0,1520000.0,1470000.0
GMS,,105560000.0,273442000.0,332991000.0,,167882000.0,59549000.0
GNE,13155000.0,29214000.0,87805000.0,19538000.0,16059000.0,58591000.0,-68267000.0
GNK,-225573000.0,182007000.0,158576000.0,-12870000.0,407580000.0,-23431000.0,-171446000.0
GNL,10778000.0,11366000.0,12023000.0,-211910000.0,588000.0,657000.0,-223933000.0
GNRC,349329000.0,533392000.0,350267000.0,203089000.0,184063000.0,-183125000.0,-147178000.0
GNTX,347563621.0,360797232.0,318757352.0,428403272.0,13233611.0,-42039880.0,109645920.0
GNTY,27402000.0,39806000.0,40447000.0,30037000.0,12404000.0,641000.0,-10410000.0
GNW,178000000.0,850000000.0,916000000.0,76000000.0,672000000.0,66000000.0,-840000000.0
GOGO,-250036000.0,152735000.0,92059000.0,145678000.0,402771000.0,-60676000.0,53619000.0
GOLF,96006000.0,178873000.0,199278000.0,198429000.0,82867000.0,20405000.0,-849000.0
GOOD,14938000.0,10935000.0,10805000.0,4985000.0,-4003000.0,-130000.0,-5820000.0
GOOG,40269000000.0,76033000000.0,59972000000.0,73795000000.0,35764000000.0,-16061000000.0,13823000000.0
GOOGL,40269000000.0,76033000000.0,59972000000.0,73795000000.0,35764000000.0,-16061000000.0,13823000000.0
GORO,4359000.0,8028000.0,-6321000.0,-16017000.0,3669000.0,-14349000.0,-9696000.0
GOSS,-243360000.0,-234004000.0,-229378000.0,-179817000.0,9356000.0,4626000.0,49561000.0
GPC,-29102000.0,898790000.0,1182701000.0,1316524000.0,927892000.0,283911000.0,133823000.0
GPI,286500000.0,552100000.0,751500000.0,601600000.0,265600000.0,199400000.0,-149900000.0
GPK,167000000.0,204000000.0,522000000.0,723000000.0,37000000.0,318000000.0,201000000.0
GPMT,-40439000.0,68353000.0,-40825000.0,-63198000.0,108792000.0,-109178000.0,-22373000.0
GPN,584520000.0,965460000.0,111493000.0,986233000.0,380940000.0,-853967000.0,874740000.0
GPOR,-1625133000.0,,494701000.0,1470916000.0,,,976215000.0
GPRE,-108775000.0,-65992000.0,-127218000.0,-93384000.0,42783000.0,-61226000.0,33834000.0
GPRO,-66783000.0,371171000.0,28847000.0,-53183000.0,437954000.0,-342324000.0,-82030000.0
GPS,,-665000000.0,256000000.0,-202000000.0,,921000000.0,-458000000.0
GRBK,113693000.0,190210000.0,291900000.0,284626000.0,76517000.0,101690000.0,-7274000.0
GRC,25188000.0,29851000.0,11195000.0,34951000.0,4663000.0,-18656000.0,23756000.0
GRMN,992324000.0,1082200000.0,973585000.0,1289636000.0,89876000.0,-108615000.0,316051000.0
GROW,-4684000.0,31961000.0,3440000.0,3149000.0,36645000.0,-28521000.0,-291000.0
GRPN,-287931000.0,118668000.0,-237609000.0,-55410000.0,406599000.0,-356277000.0,182199000.0
GRTS,-105314000.0,-75082000.0,-119687000.0,-138490000.0,30232000.0,-44605000.0,-18803000.0
GS,9459000000.0,21635000000.0,11261000000.0,8516000000.0,12176000000.0,-10374000000.0,-2745000000.0
GSAT,-109639000.0,-112625000.0,-256915000.0,-24718000.0,-2986000.0,-144290000.0,232197000.0
GSBC,59313000.0,74627000.0,75948000.0,67800000.0,15314000.0,1321000.0,-8148000.0
GSHD,9287000.0,5403000.0,565000.0,14140000.0,-3884000.0,-4838000.0,13575000.0
GSIT,,-21505000.0,-16368000.0,-15977000.0,,5137000.0,391000.0
GT,-1254000000.0,764000000.0,202000000.0,-689000000.0,2018000000.0,-562000000.0,-891000000.0
GTES,79400000.0,297100000.0,220800000.0,232900000.0,217700000.0,-76300000.0,12100000.0
GTHX,-99254000.0,-148352000.0,-147559000.0,-47967000.0,-49098000.0,793000.0,99592000.0
GTIM,-13916000.0,16787000.0,-2641000.0,11086000.0,30703000.0,-19428000.0,13727000.0
GTLS,308100000.0,59100000.0,24000000.0,47300000.0,-249000000.0,-35100000.0,23300000.0
GTN,410000000.0,90000000.0,455000000.0,-76000000.0,-320000000.0,365000000.0,-531000000.0
GTX,80000000.0,495000000.0,390000000.0,261000000.0,415000000.0,-105000000.0,-129000000.0
GTY,69388000.0,62860000.0,90043000.0,60151000.0,-6528000.0,27183000.0,-29892000.0
GV,,2866857.0,9749.0,-3474512.0,,-2857108.0,-3484261.0
GVA,-145117000.0,10096000.0,83302000.0,43599000.0,155213000.0,73206000.0,-39703000.0
GVP,-10537000.0,10607000.0,-15343000.0,-8724000.0,21144000.0,-25950000.0,6619000.0
GWRE,-27198000.0,-66507000.0,-180431000.0,-111855000.0,-39309000.0,-113924000.0,68576000.0
GWRS,1105000.0,3609000.0,5506000.0,7982000.0,2504000.0,1897000.0,2476000.0
GWW,695000000.0,1043000000.0,1547000000.0,1829000000.0,348000000.0,504000000.0,282000000.0
H,-703000000.0,-222000000.0,455000000.0,220000000.0,481000000.0,677000000.0,-235000000.0
HA,-510935000.0,-144773000.0,-240081000.0,-260494000.0,366162000.0,-95308000.0,-20413000.0
HAE,,79469000.0,43375000.0,115401000.0,,-36094000.0,72026000.0
HAFC,42196000.0,98677000.0,101394000.0,80041000.0,56481000.0,2717000.0,-21353000.0
HAIN,-80407000.0,77364000.0,77873000.0,-116537000.0,157771000.0,509000.0,-194410000.0
HAL,-2945000000.0,1457000000.0,1572000000.0,2638000000.0,4402000000.0,115000000.0,1066000000.0
HALL,-94351000.0,9004000.0,-108110000.0,,103355000.0,-117114000.0,
HALO,129085000.0,402710000.0,202129000.0,281594000.0,273625000.0,-200581000.0,79465000.0
HAS,222500000.0,428700000.0,203500000.0,-1489300000.0,206200000.0,-225200000.0,-1692800000.0
HASI,82416000.0,126579000.0,41502000.0,148836000.0,44163000.0,-85077000.0,107334000.0
HAYN,-6478000.0,-8683000.0,45087000.0,41975000.0,-2205000.0,53770000.0,-3112000.0
HBAN,817000000.0,1295000000.0,2238000000.0,1951000000.0,478000000.0,943000000.0,-287000000.0
HBB,46258000.0,21306000.0,25267000.0,25242000.0,-24952000.0,3961000.0,-25000.0
HBCP,24765000.0,48621000.0,34072000.0,40240000.0,23856000.0,-14549000.0,6168000.0
HBI,-75579000.0,77224000.0,-127204000.0,-17726000.0,152803000.0,-204428000.0,109478000.0
HBIO,-7810000.0,-288000.0,-9516000.0,-3415000.0,7522000.0,-9228000.0,6101000.0
HBNC,68499000.0,87091000.0,93408000.0,27981000.0,18592000.0,6317000.0,-65427000.0
HCA,3754000000.0,6956000000.0,5643000000.0,5242000000.0,3202000000.0,-1313000000.0,-401000000.0
HCC,-35761000.0,150881000.0,641298000.0,478629000.0,186642000.0,490417000.0,-162669000.0
HCI,27580000.0,1856000.0,-58511000.0,79034000.0,-25724000.0,-60367000.0,137545000.0
HCKT,5473000.0,41545000.0,40802000.0,34151000.0,36072000.0,-743000.0,-6651000.0
HCSG,98682000.0,48543000.0,34243000.0,38386000.0,-50139000.0,-14300000.0,4143000.0
HD,,12866000000.0,16433000000.0,17105000000.0,,3567000000.0,672000000.0
HDSN,-5208000.0,32259000.0,103801000.0,52247000.0,37467000.0,71542000.0,-51554000.0
HE,199714000.0,248056000.0,243028000.0,201128000.0,48342000.0,-5028000.0,-41900000.0
HEAR,38746000.0,17721000.0,-59546000.0,-17679000.0,-21025000.0,-77267000.0,41867000.0
HEES,-46396000.0,102540000.0,132170000.0,169293000.0,148936000.0,29630000.0,37123000.0
HEI,313984000.0,304220000.0,351675000.0,403596000.0,-9764000.0,47455000.0,51921000.0
HELE,,253946000.0,223764000.0,143273000.0,,-30182000.0,-80491000.0
HES,-3093000000.0,559000000.0,2096000000.0,1382000000.0,3652000000.0,1537000000.0,-714000000.0
HFBL,3850000.0,5365000.0,4873000.0,5704000.0,1515000.0,-492000.0,831000.0
HFWA,46570000.0,98035000.0,81875000.0,61755000.0,51465000.0,-16160000.0,-20120000.0
HGV,-201000000.0,176000000.0,352000000.0,313000000.0,377000000.0,176000000.0,-39000000.0
HHS,-1694000.0,14971000.0,36776000.0,,16665000.0,21805000.0,
HI,-60100000.0,249900000.0,208900000.0,569700000.0,310000000.0,-41000000.0,360800000.0
HIBB,,74266000.0,174313000.0,128057000.0,,100047000.0,-46256000.0
HIFS,50771000.0,67458000.0,37519000.0,26371000.0,16687000.0,-29939000.0,-11148000.0
HIG,1737000000.0,2371000000.0,1819000000.0,2504000000.0,634000000.0,-552000000.0,685000000.0
HII,696000000.0,544000000.0,579000000.0,681000000.0,-152000000.0,35000000.0,102000000.0
HIW,347402000.0,313277000.0,159058000.0,148715000.0,-34125000.0,-154219000.0,-10343000.0
HL,-9457000.0,35095000.0,-37348000.0,-84217000.0,44552000.0,-72443000.0,-46869000.0
HLF,372600000.0,447200000.0,321300000.0,142200000.0,74600000.0,-125900000.0,-179100000.0
HLI,,312771000.0,437751000.0,254223000.0,,124980000.0,-183528000.0
HLIT,-29271000.0,13254000.0,28182000.0,83994000.0,42525000.0,14928000.0,55812000.0
HLNE,,98022000.0,145986000.0,109120000.0,,47964000.0,-36866000.0
